ID Cliente,Edad,Genero,Producto Comprado,Categoria,Valor de Compra,Ciudad,Talla,Estacion,Calificacion,Suscripcion Activa,Tipo de Envio,Compras Previas,Metodo de Pago,Frecuencia de Compras
6463,40,Femenino,Sunglasses,Accesorios,117,Pereira,M,Primavera,4.2,No,Envio gratuito,99,Tarjeta de debito,Semanal
6464,19,Femenino,Jewelry,Accesorios,109,Cartagena,XL,Verano,2.8,No,Entrega al dia siguiente,31,Nequi,Cada 3 meses
6465,35,Masculino,Pants,Ropa,39,Barranquilla,S,Verano,3.6,No,Entrega al dia siguiente,59,Nequi,Trimestral
6466,51,Masculino,Hoodie,Ropa,94,Medellin,S,Otono,4.0,No,Recogida en tienda,22,Tarjeta de credito,Semanal
6467,21,Masculino,Dress,Ropa,97,Manizales,L,Verano,2.9,No,Envio estandar,79,Tarjeta de credito,Anualmente
6468,42,Masculino,Jewelry,Accesorios,29,Santa Marta,XL,Invierno,2.9,No,Entrega al dia siguiente,78,Nequi,Trimestral
6469,60,Femenino,Shorts,Ropa,114,Ibague,XXL,Verano,3.0,No,Entrega al dia siguiente,71,Nequi,Mensual
6470,63,Masculino,Sandals,Calzado,98,Cali,M,Invierno,2.5,Si,Express,32,Nequi,Quincenal
6471,21,Masculino,Skirt,Ropa,51,Medellin,M,Verano,4.0,Si,Envio estandar,10,Tarjeta de credito,Quincenal
6472,43,Femenino,Backpack,Accesorios,20,Medellin,M,Otono,2.6,No,Entrega al dia siguiente,18,Nequi,Semanal
6473,65,Femenino,Hoodie,Ropa,114,Villavicencio,XXL,Verano,4.6,No,Recogida en tienda,72,Transferencia bancaria,Quincenal
6474,37,Femenino,Backpack,Accesorios,46,Manizales,XL,Invierno,3.3,No,Express,4,Nequi,Trimestral
6475,52,Masculino,Sneakers,Calzado,61,Cucuta,XXL,Invierno,3.2,Si,Envio gratuito,1,Tarjeta de debito,Trimestral
6476,63,Femenino,Belt,Accesorios,86,Cali,S,Otono,4.6,Si,Envio estandar,62,Efectivo,Mensual
6477,56,Femenino,Skirt,Ropa,53,Manizales,XL,Invierno,2.8,Si,Recogida en tienda,47,Efectivo,Trimestral
6478,26,Femenino,Blouse,Ropa,80,Villavicencio,M,Verano,4.1,Si,Entrega al dia siguiente,78,Efectivo,Mensual
6479,24,Masculino,Shorts,Ropa,62,Santa Marta,S,Otono,4.6,Si,Envio gratuito,31,Tarjeta de debito,Mensual
6480,34,Femenino,Sunglasses,Accesorios,40,Bucaramanga,S,Primavera,4.1,No,Recogida en tienda,79,Tarjeta de debito,Mensual
6481,24,Femenino,Belt,Accesorios,83,Santa Marta,L,Verano,4.1,Si,Entrega al dia siguiente,44,Transferencia bancaria,Quincenal
6482,44,Femenino,T-shirt,Ropa,93,Neiva,XXL,Verano,4.9,Si,Recogida en tienda,42,Nequi,Semanal
6483,71,Femenino,Shorts,Ropa,45,Manizales,L,Verano,3.0,Si,Express,38,Tarjeta de credito,Cada 3 meses
6484,72,Masculino,Hat,Accesorios,77,Cartagena,XL,Primavera,4.4,No,Entrega al dia siguiente,3,Efectivo,Semanal
6485,52,Masculino,Coat,Abrigos,119,Barranquilla,M,Primavera,4.8,Si,Recogida en tienda,60,Efectivo,Cada 3 meses
6486,22,Femenino,Scarf,Accesorios,100,Bogota,XXL,Otono,2.7,Si,Recogida en tienda,21,Nequi,Trimestral
6487,40,Femenino,Hat,Accesorios,65,Pereira,S,Otono,2.6,Si,Envio estandar,45,Nequi,Anualmente
6488,40,Masculino,Shoes,Calzado,114,Medellin,XXL,Primavera,3.3,No,Envio gratuito,34,Nequi,Mensual
6489,60,Masculino,Handbag,Accesorios,97,Villavicencio,XS,Invierno,2.6,No,Entrega al dia siguiente,0,Transferencia bancaria,Cada 3 meses
6490,18,Femenino,Backpack,Accesorios,111,Cartagena,M,Otono,2.8,No,Envio en 2 dias,97,Tarjeta de credito,Trimestral
6491,68,Femenino,Dress,Ropa,30,Neiva,XL,Primavera,4.2,No,Entrega al dia siguiente,98,Tarjeta de credito,Semanal
6492,64,Femenino,Handbag,Accesorios,85,Bucaramanga,XL,Invierno,4.2,No,Recogida en tienda,88,Transferencia bancaria,Semanal
6493,46,Femenino,Coat,Abrigos,70,Bucaramanga,S,Otono,2.7,No,Envio gratuito,88,Efectivo,Semanal
6494,56,Femenino,Gloves,Accesorios,112,Barranquilla,M,Invierno,2.8,Si,Express,77,Efectivo,Cada 3 meses
6495,34,Femenino,Shirt,Ropa,84,Bogota,L,Invierno,2.6,No,Envio en 2 dias,76,Tarjeta de credito,Anualmente
6496,61,Femenino,Skirt,Ropa,109,Ibague,XS,Otono,4.7,Si,Envio en 2 dias,25,Tarjeta de credito,Mensual
6497,42,Femenino,Boots,Calzado,62,Manizales,M,Otono,3.9,No,Express,51,Tarjeta de credito,Quincenal
6498,60,Femenino,Boots,Calzado,96,Villavicencio,L,Primavera,3.2,No,Recogida en tienda,86,Tarjeta de credito,Quincenal
6499,19,Masculino,Handbag,Accesorios,96,Santa Marta,XXL,Primavera,3.7,No,Envio gratuito,91,Tarjeta de debito,Cada 3 meses
